,0,1,2,3,4,5,6,7
6187,2016,Ford,Edge,SEL,AWD,11154,22988,
6188,2018,Ford,Edge,Titanium,AWD,28784,24272,
6189,2016,Ford,Edge,SEL,AWD,37412,21299,
6190,2018,Ford,Edge,Titanium,FWD,29950,22241,
6191,2018,Ford,Edge,Titanium,AWD,41419,22998,
6192,2016,Ford,Edge,SEL,AWD,26176,22250,
6193,2014,Ford,Edge,Sport,FWD,82260,17225,
6194,2018,Ford,Edge,SEL,AWD,25708,23720,
6195,2018,Ford,Edge,Titanium,AWD,24070,24672,
6196,2013,Ford,Edge,Sport,FWD,63890,16991,
6197,2010,Ford,Edge,Limited,AWD,142674,8233,
6198,2010,Ford,Edge,Limited,AWD,94883,11450,
6199,2016,Ford,Edge,SEL,AWD,29283,22000,
6200,2018,Ford,Edge,SEL,AWD,8215,25990,
6201,2009,Ford,Edge,Limited,AWD,149795,6999,
6202,2015,Ford,Edge,SEL,AWD,37197,20600,
6203,2015,Ford,Edge,SEL,AWD,31252,20995,
6204,2018,Ford,Edge,Titanium,AWD,23381,25489,
6205,2015,Ford,Edge,SEL,AWD,45210,19873,
6206,2013,Ford,Edge,SEL,AWD,160705,8876,
6207,2018,Ford,Edge,Titanium,FWD,29441,22998,
6208,2008,Ford,Edge,SEL,FWD,146000,5799,
6209,2016,Ford,Edge,SEL,AWD,19726,21999,
6210,2016,Ford,Edge,Titanium,FWD,62129,19676,
6211,2013,Ford,Edge,Limited,AWD,110745,12423,
6212,2016,Ford,Edge,SEL,FWD,30710,20995,
6213,2015,Ford,Edge,SEL,AWD,53954,18354,
6214,2016,Ford,Edge,SEL,AWD,40344,21993,
6215,2015,Ford,Edge,SEL,AWD,55122,18258,
6216,2017,Ford,Edge,Titanium,FWD,44658,20991,
6217,2010,Ford,Edge,Limited,FWD,168265,6987,
6218,2015,Ford,Edge,Titanium,FWD,100464,14495,
6219,2018,Ford,Edge,Titanium,FWD,31722,22988,
6220,2018,Ford,Edge,Titanium,AWD,29396,24172,
6221,2017,Ford,Edge,SEL,AWD,30844,22990,
6222,2016,Ford,Edge,Titanium,AWD,24817,21495,
6223,2016,Ford,Edge,SEL,AWD,21760,23995,
6224,2010,Ford,Edge,SEL,FWD,138969,8490,
6225,2018,Ford,Edge,Titanium,AWD,25840,24472,
6226,2011,Ford,Edge,Limited,FWD,132385,8995,
6227,2018,Ford,Edge,Titanium,AWD,24644,24572,
6228,2010,Ford,Edge,SEL,FWD,135792,7999,
6229,2016,Ford,Edge,SEL,FWD,37482,20884,
6230,2008,Ford,Edge,SEL,AWD,133098,6799,
6231,2013,Ford,Edge,Limited,AWD,130405,10595,
6232,2010,Ford,Edge,SEL,FWD,143322,7922,
6233,2015,Ford,Edge,SEL,AWD,46589,18985,
6234,2019,Ford,Edge,SE,AWD,2945,25777,
6235,2017,Ford,Edge,Titanium,AWD,49174,20200,
6236,2016,Ford,Edge,Titanium,FWD,24599,23978,
6237,2015,Ford,Edge,SEL,AWD,44338,19995,
6238,2013,Ford,Edge,SEL,FWD,151139,8900,
6239,2016,Ford,Edge,SEL,AWD,36165,22397,
6240,2015,Ford,Edge,Titanium,FWD,19207,22499,
6241,2015,Ford,Edge,SEL,AWD,34619,20557,
6242,2010,Ford,Edge,Limited,AWD,97285,11133,
6243,2018,Ford,Edge,Titanium,FWD,44092,21582,
6244,2015,Ford,Edge,SEL,AWD,93922,14994,
6245,2015,Ford,Edge,SEL,AWD,74780,17400,
6246,2012,Ford,Edge,SEL,FWD,179580,5500,
6247,2011,Ford,Edge,Sport,AWD,69972,14950,
6248,2015,Ford,Edge,SEL,AWD,38432,19877,
6249,2015,Ford,Edge,SEL,AWD,26476,21423,
6250,2010,Ford,Edge,Limited,FWD,111235,9999,
6251,2013,Ford,Edge,Sport,AWD,110537,13688,
6252,2009,Ford,Edge,SEL,AWD,126851,7990,
6253,2017,Ford,Edge,SEL,AWD,24804,23155,
6254,2013,Ford,Edge,SEL,AWD,129580,10998,
6255,2017,Ford,Edge,Titanium,AWD,52094,19400,
6256,2016,Ford,Edge,SEL,AWD,52476,19994,
6257,2015,Ford,Edge,SEL,AWD,67029,16956,
6258,2013,Ford,Edge,SEL,FWD,145667,9295,
6259,2015,Ford,Edge,Titanium,AWD,41250,22299,
6260,2016,Ford,Edge,SE,AWD,102897,14990,
6261,2015,Ford,Edge,Titanium,FWD,49571,18613,
6262,2016,Ford,Edge,SEL,AWD,41180,20990,
6263,2015,Ford,Edge,SEL,AWD,70345,16981,
6264,2016,Ford,Edge,SEL,AWD,101279,15630,
6265,2014,Ford,Edge,Limited,AWD,28647,19995,
6266,2016,Ford,Edge,SEL,AWD,85644,17245,
6267,2011,Ford,Edge,Limited,FWD,156561,7684,
6268,2018,Ford,Edge,Titanium,FWD,23584,24000,
6269,2010,Ford,Edge,SEL,FWD,132079,8290,
6270,2018,Ford,Edge,Titanium,FWD,41949,21789,
6271,2018,Ford,Edge,Titanium,AWD,37112,23300,
6272,2017,Ford,Edge,Titanium,FWD,18754,23890,
6273,2018,Ford,Edge,Titanium,FWD,39845,21369,
6274,2015,Ford,Edge,Titanium,AWD,58537,19996,
6275,2016,Ford,Edge,SEL,AWD,34518,20590,
6276,2009,Ford,Edge,SEL,FWD,134989,7250,
6277,2015,Ford,Edge,Titanium,FWD,90769,16000,
6278,2018,Ford,Edge,Titanium,FWD,36768,21959,
6279,2016,Ford,Edge,SEL,FWD,28612,21900,
6280,2016,Ford,Edge,Titanium,AWD,79564,16995,
6281,2018,Ford,Edge,Titanium,FWD,31211,22299,
6282,2016,Ford,Edge,SEL,AWD,37939,21490,
6283,2018,Ford,Edge,Titanium,FWD,31267,22497,
6284,2016,Ford,Edge,SEL,AWD,33340,21447,
6285,2010,Ford,Edge,Limited,AWD,127520,9412,
6286,2016,Ford,Edge,SEL,AWD,45693,20499,
6287,2014,Ford,Edge,Limited,AWD,83368,14876,
6288,2008,Ford,Edge,SEL,AWD,165907,3995,
6289,2016,Ford,Edge,SEL,AWD,30893,21992,
6290,2008,Ford,Edge,SE,AWD,159923,4495,
6291,2017,Ford,Edge,SEL,AWD,27391,22743,
6292,2018,Ford,Edge,Titanium,AWD,46611,22300,
6293,2018,Ford,Edge,Titanium,FWD,47287,20990,
6294,2012,Ford,Edge,SEL,FWD,152282,8653,
6295,2016,Ford,Edge,Titanium,FWD,66147,17999,
6296,2019,Ford,Edge,SE,AWD,2024,25777,
6297,2016,Ford,Edge,SEL,FWD,26175,20788,
6298,2016,Ford,Edge,SEL,FWD,25742,21663,
6299,2018,Ford,Edge,Titanium,AWD,43727,22750,
6300,2015,Ford,Edge,SEL,AWD,44045,19876,
6301,2019,Ford,Edge,SE,AWD,2070,25777,
6302,2013,Ford,Edge,SEL,AWD,119679,10995,
6303,2016,Ford,Edge,SEL,AWD,20882,22497,
6304,2015,Ford,Edge,SEL,AWD,60000,18432,
6305,2015,Ford,Edge,SEL,AWD,21513,20900,
6306,2018,Ford,Edge,Titanium,FWD,41133,21543,
6307,2014,Ford,Edge,Limited,AWD,72154,16800,
6308,2018,Ford,Edge,Titanium,FWD,43428,21571,
6309,2016,Ford,Edge,Titanium,FWD,40523,21500,
6310,2017,Ford,Edge,SEL,AWD,18538,23377,
6311,2016,Ford,Edge,SEL,AWD,8250,23490,
6312,2018,Ford,Edge,SEL,FWD,1604,25500,
6313,2018,Ford,Edge,Titanium,AWD,32611,23772,
6314,2018,Ford,Edge,SEL,FWD,5,24554,
6315,2010,Ford,Edge,Limited,FWD,156945,6995,
6316,2016,Ford,Edge,SEL,AWD,60101,18799,
6317,2017,Ford,Edge,SEL,AWD,21188,23700,
6318,2015,Ford,Edge,Titanium,FWD,14695,21498,
6319,2015,Ford,Edge,SEL,AWD,26342,21348,
6320,2015,Ford,Edge,Titanium,AWD,46002,18900,
6321,2015,Ford,Edge,SEL,AWD,40568,19995,
6322,2016,Ford,Edge,SEL,AWD,21541,22873,
6323,2011,Ford,Edge,Limited,AWD,112754,10846,
6324,2011,Ford,Edge,Limited,FWD,125642,9500,
6325,2016,Ford,Edge,SEL,AWD,32747,20724,
6326,2010,Ford,Edge,SEL,FWD,128423,8495,
6327,2013,Ford,Edge,Sport,FWD,91456,14778,
6328,2015,Ford,Edge,SEL,AWD,39940,19801,
6329,2016,Ford,Edge,SEL,AWD,51362,20000,
6330,2018,Ford,Edge,Titanium,AWD,31766,23872,
6331,2010,Ford,Edge,Limited,FWD,110443,9995,
6332,2018,Ford,Edge,Titanium,AWD,35863,22995,
6333,2016,Ford,Edge,SEL,AWD,22328,21493,
6334,2016,Ford,Edge,SEL,AWD,82391,16992,
6335,2013,Ford,Edge,Limited,AWD,92813,13500,
6336,2014,Ford,Edge,Sport,AWD,57262,17995,
6337,2015,Ford,Edge,SEL,AWD,31801,20792,
6338,2015,Ford,Edge,SEL,AWD,33430,20680,
6339,2015,Ford,Edge,SEL,AWD,46453,19604,
6340,2018,Ford,Edge,Titanium,FWD,33715,21990,
6341,2016,Ford,Edge,SEL,AWD,22507,21493,
6342,2014,Ford,Edge,Sport,AWD,95854,13977,
6343,2017,Ford,Edge,SEL,AWD,32665,22184,
6344,2018,Ford,Edge,Titanium,AWD,31006,22871,
6345,2017,Ford,Edge,SEL,AWD,13837,23114,
6346,2018,Ford,Edge,Titanium,AWD,29620,23972,
6347,2013,Ford,Edge,SE,AWD,135329,9995,
6348,2018,Ford,Edge,Titanium,AWD,34474,23572,
6349,2015,Ford,Edge,SEL,AWD,44704,19545,
6350,2016,Ford,Edge,Titanium,FWD,44899,20800,
6351,2015,Ford,Edge,SEL,AWD,31514,20866,
6352,2018,Ford,Edge,Titanium,FWD,34759,22482,
6353,2018,Ford,Edge,Titanium,AWD,33397,23672,
6354,2008,Ford,Edge,SEL,AWD,123138,7450,
6355,2017,Ford,Edge,Titanium,AWD,39346,22419,
6356,2016,Ford,Edge,SEL,AWD,40605,21987,
6357,2016,Ford,Edge,Titanium,FWD,42926,19830,
6358,2014,Ford,Edge,Limited,AWD,48745,19167,
6359,2016,Ford,Edge,SEL,AWD,24069,22900,
6360,2015,Ford,Edge,SEL,AWD,63572,17403,
6361,2014,Ford,Edge,Limited,AWD,41603,18980,
6362,2018,Ford,Edge,Titanium,FWD,18397,23500,
6363,2018,Ford,Edge,SEL,AWD,33080,23000,
6364,2008,Ford,Edge,Limited,AWD,147892,6450,
6365,2018,Ford,Edge,Titanium,FWD,29861,22886,
6366,2018,Ford,Edge,Titanium,FWD,40752,21993,
6367,2010,Ford,Edge,Limited,FWD,127947,8980,
6368,2013,Ford,Edge,Sport,FWD,64772,16994,
6369,2016,Ford,Edge,SEL,AWD,28271,20988,
6370,2016,Ford,Edge,SEL,AWD,36342,20300,
6371,2015,Ford,Edge,Titanium,FWD,39811,19299,
6372,2013,Ford,Edge,Limited,AWD,82819,14300,
6373,2018,Ford,Edge,SEL,FWD,19923,23622,
6374,2016,Ford,Edge,SEL,AWD,46997,19824,
6375,2018,Ford,Edge,Titanium,AWD,35352,22488,
6376,2018,Ford,Edge,Titanium,AWD,32006,24999,
6377,2018,Ford,Edge,Titanium,AWD,35063,23472,
6378,2010,Ford,Edge,Limited,FWD,129932,8251,
6379,2016,Ford,Edge,SEL,AWD,29749,20855,
6380,2016,Ford,Edge,Titanium,AWD,64158,17998,
6381,2018,Ford,Edge,Titanium,FWD,40047,21978,
6382,2013,Ford,Edge,Limited,AWD,103437,12597,
6383,2013,Ford,Edge,SEL,AWD,98813,12981,
6384,2012,Ford,Edge,SEL,AWD,134960,9697,
6385,2011,Ford,Edge,Limited,FWD,159203,7653,
6386,2010,Ford,Edge,Limited,AWD,135065,7996,
6387,2015,Ford,Edge,SEL,AWD,43265,19998,
6388,2017,Ford,Edge,SEL,AWD,9348,23999,
6389,2010,Ford,Edge,Limited,FWD,152886,6978,
6390,2016,Ford,Edge,SEL,AWD,25971,21974,
6391,2015,Ford,Edge,SEL,AWD,44578,19739,
6392,2017,Ford,Edge,Titanium,FWD,30883,21500,
6393,2018,Ford,Edge,SEL,FWD,2673,25950,
6394,2016,Ford,Edge,SEL,AWD,39401,20995,
6395,2016,Ford,Edge,SEL,AWD,19810,22484,
6396,2018,Ford,Edge,Titanium,FWD,35146,22573,
6397,2017,Ford,Edge,Titanium,AWD,41305,22000,
6398,2015,Ford,Edge,SEL,AWD,22396,21500,
6399,2018,Ford,Edge,Titanium,FWD,30269,22993,
6400,2016,Ford,Edge,SEL,AWD,45235,19995,
6401,2018,Ford,Edge,Titanium,FWD,20460,22999,
6402,2016,Ford,Edge,SEL,AWD,27996,22490,
6403,2017,Ford,Edge,SEL,AWD,18389,23588,
6404,2018,Ford,Edge,Titanium,FWD,36554,21669,
6405,2013,Ford,Edge,Limited,AWD,61928,15995,
6406,2018,Ford,Edge,Titanium,AWD,26103,24172,
6407,2017,Ford,Edge,Titanium,AWD,44970,21000,
6408,2016,Ford,Edge,SEL,AWD,35737,21500,
6409,2018,Ford,Edge,Titanium,FWD,46631,20840,
6410,2016,Ford,Edge,SEL,AWD,87996,16795,
6411,2018,Ford,Edge,Titanium,FWD,40313,21633,
6412,2015,Ford,Edge,SEL,AWD,64532,17979,
6413,2018,Ford,Edge,Titanium,AWD,32256,23672,
6414,2015,Ford,Edge,SEL,AWD,23475,20599,
6415,2018,Ford,Edge,Titanium,AWD,32268,23672,
6416,2013,Ford,Edge,Sport,FWD,78032,15493,
6417,2017,Ford,Edge,SEL,AWD,3159,24999,
6418,2016,Ford,Edge,SEL,FWD,99999,14999,
6419,2015,Ford,Edge,Titanium,AWD,49874,19990,
6420,2013,Ford,Edge,Limited,AWD,114716,12000,
6421,2016,Ford,Edge,SEL,AWD,41716,20998,
6422,2010,Ford,Edge,Limited,AWD,112001,10000,
6423,2008,Ford,Edge,SEL,AWD,133699,6600,
6424,2018,Ford,Edge,SEL,FWD,11286,23700,
6425,2016,Ford,Edge,Titanium,FWD,46172,19712,
6426,2018,Ford,Edge,Titanium,AWD,36101,23272,
6427,2017,Ford,Edge,SEL,AWD,35694,21967,
6428,2018,Ford,Edge,Titanium,AWD,34915,23372,
6429,2018,Ford,Edge,Titanium,AWD,34921,23372,
6430,2013,Ford,Edge,Limited,AWD,71077,15169,
6431,2014,Ford,Edge,Limited,AWD,35870,19498,
6432,2018,Ford,Edge,Titanium,AWD,37377,23172,
6433,2018,Ford,Edge,Titanium,FWD,22567,22880,
6434,2010,Ford,Edge,Limited,AWD,107643,9995,
6435,2018,Ford,Edge,Titanium,AWD,37084,22220,
6436,2014,Ford,Edge,Limited,AWD,95642,14785,
6437,2008,Ford,Edge,Limited,FWD,115818,7900,
6438,2018,Ford,Edge,Titanium,FWD,32091,21994,
6439,2018,Ford,Edge,Titanium,FWD,40500,21906,
6440,2016,Ford,Edge,Titanium,AWD,55687,20989,
6441,2016,Ford,Edge,SEL,AWD,32012,21750,
6442,2018,Ford,Edge,Titanium,AWD,37740,23980,
6443,2016,Ford,Edge,SEL,AWD,26260,22981,
6444,2018,Ford,Edge,Titanium,FWD,30518,22137,
6445,2018,Ford,Edge,Titanium,AWD,36498,23272,
6446,2016,Ford,Edge,SEL,AWD,100599,15406,
6447,2015,Ford,Edge,Titanium,FWD,38178,20214,
6448,2018,Ford,Edge,SEL,FWD,33518,21988,
6449,2015,Ford,Edge,SEL,AWD,34339,20500,
6450,2018,Ford,Edge,Titanium,FWD,38275,21500,
6451,2014,Ford,Edge,Limited,AWD,73394,16792,
6452,2012,Ford,Edge,SEL,FWD,136082,8999,
6453,2014,Ford,Edge,Limited,AWD,105631,13888,
6454,2018,Ford,Edge,Titanium,FWD,31229,21994,
6455,2015,Ford,Edge,SEL,AWD,27263,20999,
6456,2013,Ford,Edge,Limited,AWD,105236,12820,
6457,2018,Ford,Edge,Titanium,FWD,34767,22966,
6458,2013,Ford,Edge,Limited,AWD,84569,14000,
6459,2018,Ford,Edge,SEL,AWD,34799,23480,
6460,2018,Ford,Edge,Titanium,AWD,36832,23172,
6461,2010,Ford,Edge,SEL,FWD,125683,8450,
6462,2016,Ford,Edge,SEL,AWD,29762,20700,
6463,2010,Ford,Edge,Limited,AWD,139325,7500,
6464,2018,Ford,Edge,Titanium,AWD,35651,23272,
6465,2016,Ford,Edge,SEL,FWD,28998,20440,
6466,2018,Ford,Edge,SEL,FWD,43424,21000,
6467,2018,Ford,Edge,Titanium,AWD,44714,20900,
6468,2017,Ford,Edge,SEL,AWD,41399,20962,
6469,2018,Ford,Edge,Titanium,AWD,38230,23072,
6470,2017,Ford,Edge,Titanium,AWD,49611,21599,
6471,2016,Ford,Edge,SEL,AWD,45949,20191,
6472,2015,Ford,Edge,SEL,AWD,39512,19199,
6473,2009,Ford,Edge,SEL,FWD,168524,3999,
6474,2016,Ford,Edge,SEL,AWD,75607,17495,
6475,2016,Ford,Edge,Sport,AWD,36233,20691,
6476,2018,Ford,Edge,Titanium,FWD,37860,22299,
6477,2018,Ford,Edge,Titanium,AWD,37839,22888,
6478,2018,Ford,Edge,Titanium,AWD,37185,23172,
6479,2018,Ford,Edge,Titanium,FWD,33205,22500,
6480,2018,Ford,Edge,SEL,AWD,33737,21830,
6481,2016,Ford,Edge,SEL,AWD,32566,20500,
6482,2016,Ford,Edge,SEL,FWD,25744,21295,
6483,2015,Ford,Edge,SEL,AWD,75741,16623,
6484,2016,Ford,Edge,SEL,AWD,25404,20995,
6485,2014,Ford,Edge,SEL,AWD,73124,16249,
6486,2018,Ford,Edge,Titanium,FWD,38290,21994,
6487,2016,Ford,Edge,SEL,AWD,49592,19000,
6488,2016,Ford,Edge,SEL,AWD,37677,21000,
6489,2013,Ford,Edge,Limited,FWD,112350,11650,
6490,2018,Ford,Edge,SEL,FWD,43594,20930,
6491,2015,Ford,Edge,SEL,AWD,36842,20181,
6492,2013,Ford,Edge,SEL,FWD,131649,9994,
6493,2018,Ford,Edge,Titanium,AWD,38677,22972,
6494,2018,Ford,Edge,SEL,AWD,16611,23792,
6495,2016,Ford,Edge,SEL,AWD,44462,19881,
6496,2018,Ford,Edge,Titanium,AWD,39939,22872,
6497,2018,Ford,Edge,Titanium,AWD,38744,22972,
6498,2018,Ford,Edge,Titanium,AWD,27914,23872,
6499,2018,Ford,Edge,Titanium,AWD,37861,21923,
6500,2018,Ford,Edge,Titanium,AWD,38817,22972,
6501,2016,Ford,Edge,SEL,FWD,17477,22500,
6502,2018,Ford,Edge,Titanium,FWD,30897,21999,
6503,2015,Ford,Edge,SEL,AWD,43248,19648,
6504,2018,Ford,Edge,Titanium,FWD,38745,21349,
6505,2009,Ford,Edge,SEL,AWD,110088,8999,
6506,2015,Ford,Edge,SEL,AWD,63000,17200,
6507,2018,Ford,Edge,SEL,AWD,25000,22499,
6508,2017,Ford,Edge,Titanium,FWD,22599,22593,
6509,2018,Ford,Edge,Titanium,AWD,43784,22572,
6510,2011,Ford,Edge,SEL,AWD,115984,9950,
6511,2016,Ford,Edge,SEL,AWD,50183,19637,
6512,2018,Ford,Edge,Titanium,FWD,29028,22900,
6513,2016,Ford,Edge,SEL,AWD,22759,23300,
6514,2016,Ford,Edge,SEL,AWD,91241,15488,
6515,2013,Ford,Edge,Limited,AWD,100098,12995,
6516,2015,Ford,Edge,Titanium,FWD,35590,19395,
6517,2018,Ford,Edge,SEL,AWD,24865,22430,
6518,2018,Ford,Edge,Titanium,AWD,33817,23318,
6519,2017,Ford,Edge,SEL,AWD,24473,23995,
6520,2015,Ford,Edge,SEL,AWD,48489,18752,
6521,2016,Ford,Edge,SEL,AWD,26034,21995,
6522,2018,Ford,Edge,SEL,FWD,36248,21498,
6523,2018,Ford,Edge,Titanium,FWD,30323,21990,
6524,2010,Ford,Edge,Limited,FWD,111275,9555,
6525,2017,Ford,Edge,Titanium,FWD,33902,21572,
6526,2016,Ford,Edge,SEL,AWD,30475,22479,
6527,2018,Ford,Edge,Titanium,AWD,35778,23172,
6528,2013,Ford,Edge,SEL,AWD,131840,9995,
6529,2009,Ford,Edge,SEL,FWD,136184,7000,
6530,2018,Ford,Edge,Titanium,FWD,37783,21377,
6531,2016,Ford,Edge,Titanium,FWD,41172,19777,
6532,2013,Ford,Edge,Limited,FWD,119887,10985,
6533,2016,Ford,Edge,SEL,AWD,45717,19888,
6534,2011,Ford,Edge,SEL,AWD,114685,9995,
6535,2014,Ford,Edge,Sport,AWD,74305,15491,
6536,2013,Ford,Edge,Limited,AWD,102203,12962,
6537,2018,Ford,Edge,Titanium,FWD,38769,21300,
6538,2018,Ford,Edge,Titanium,AWD,38286,22972,
6539,2017,Ford,Edge,Titanium,AWD,35303,20878,
6540,2015,Ford,Edge,SEL,AWD,33103,19633,
6541,2018,Ford,Edge,Titanium,AWD,35939,23172,
6542,2016,Ford,Edge,SEL,AWD,42402,20562,
6543,2018,Ford,Edge,SEL,FWD,10650,25000,
6544,2016,Ford,Edge,SEL,AWD,92986,15269,
6545,2015,Ford,Edge,SEL,FWD,76938,15888,
6546,2016,Ford,Edge,SEL,FWD,34859,20098,
6547,2013,Ford,Edge,Limited,AWD,94561,12999,
6548,2018,Ford,Edge,Titanium,AWD,33607,23272,
6549,2015,Ford,Edge,SEL,AWD,34787,19800,
6550,2016,Ford,Edge,Titanium,FWD,82719,16998,
6551,2016,Ford,Edge,SEL,AWD,31091,21500,
6552,2016,Ford,Edge,Titanium,FWD,44529,20000,
6553,2018,Ford,Edge,Titanium,AWD,33634,23272,
6554,2010,Ford,Edge,SE,FWD,148081,6900,
6555,2018,Ford,Edge,Titanium,FWD,26269,23288,
6556,2016,Ford,Edge,SEL,AWD,60414,17995,
6557,2016,Ford,Edge,SEL,FWD,114583,13500,
6558,2017,Ford,Edge,Titanium,AWD,52990,20499,
6559,2018,Ford,Edge,Titanium,AWD,38628,22872,
6560,2018,Ford,Edge,Titanium,AWD,29528,21999,
6561,2018,Ford,Edge,Titanium,FWD,34543,21998,
6562,2018,Ford,Edge,Titanium,FWD,31940,22490,
6563,2015,Ford,Edge,SEL,AWD,42669,18995,
6564,2018,Ford,Edge,Titanium,AWD,41290,22672,
6565,2008,Ford,Edge,Limited,FWD,112392,7997,
6566,2015,Ford,Edge,SEL,AWD,39778,19843,
6567,2015,Ford,Edge,Titanium,AWD,51078,18682,
6568,2018,Ford,Edge,SEL,AWD,23837,22495,
6569,2018,Ford,Edge,Titanium,AWD,34160,23272,
6570,2015,Ford,Edge,Titanium,FWD,41102,19990,
6571,2016,Ford,Edge,Titanium,AWD,63084,19991,
6572,2016,Ford,Edge,SEL,FWD,41439,19663,
6573,2010,Ford,Edge,Sport,FWD,110212,9495,
6574,2012,Ford,Edge,Limited,FWD,121404,9995,
6575,2018,Ford,Edge,Titanium,FWD,35070,22695,
6576,2012,Ford,Edge,Limited,FWD,121417,9995,
6577,2015,Ford,Edge,SEL,AWD,30369,19699,
6578,2018,Ford,Edge,SEL,FWD,16473,23300,
6579,2013,Ford,Edge,Limited,FWD,106061,11988,
6580,2015,Ford,Edge,Titanium,AWD,44943,18499,
6581,2016,Ford,Edge,SEL,AWD,81451,16998,
6582,2010,Ford,Edge,Limited,AWD,113648,10561,
6583,2011,Ford,Edge,Limited,FWD,122828,9500,
6584,2008,Ford,Edge,Limited,AWD,121045,8554,
6585,2014,Ford,Edge,Limited,FWD,96110,13550,
6586,2018,Ford,Edge,SEL,FWD,10295,25000,
6587,2015,Ford,Edge,SEL,AWD,26043,20900,
6588,2015,Ford,Edge,Sport,AWD,42728,18699,
6589,2009,Ford,Edge,SEL,AWD,108035,8994,
6590,2018,Ford,Edge,Titanium,AWD,34872,21998,
6591,2016,Ford,Edge,SEL,FWD,14405,22588,
6592,2017,Ford,Edge,Titanium,AWD,30621,22772,
6593,2014,Ford,Edge,Limited,AWD,42723,17995,
6594,2015,Ford,Edge,Titanium,FWD,41872,19495,
6595,2017,Ford,Edge,SEL,AWD,21453,22807,
6596,2008,Ford,Edge,Limited,FWD,130797,6399,
6597,2016,Ford,Edge,SEL,AWD,37331,20387,
6598,2011,Ford,Edge,SEL,AWD,116104,9988,
6599,2018,Ford,Edge,Titanium,FWD,25490,23750,
6600,2018,Ford,Edge,SEL,AWD,40585,22500,
6601,2017,Ford,Edge,SEL,AWD,28877,21677,
6602,2015,Ford,Edge,SEL,AWD,63517,16894,
6603,2018,Ford,Edge,Titanium,FWD,32758,21895,
6604,2016,Ford,Edge,SEL,AWD,50501,18693,
6605,2015,Ford,Edge,SEL,AWD,38834,19337,
6606,2010,Ford,Edge,SEL,AWD,97680,10491,
6607,2018,Ford,Edge,Titanium,AWD,40703,23340,
6608,2013,Ford,Edge,Sport,AWD,49147,16886,
6609,2013,Ford,Edge,SEL,FWD,129524,9995,
6610,2016,Ford,Edge,SEL,AWD,42837,20400,
6611,2017,Ford,Edge,SEL,AWD,25390,21500,
6612,2016,Ford,Edge,SEL,AWD,57570,18879,
6613,2018,Ford,Edge,Titanium,FWD,17290,22888,
6614,2010,Ford,Edge,SEL,FWD,155560,5695,
6615,2013,Ford,Edge,Limited,AWD,185826,7479,
6616,2018,Ford,Edge,Titanium,AWD,34759,23072,
6617,2018,Ford,Edge,SEL,AWD,3725,24099,
6618,2015,Ford,Edge,Titanium,FWD,68467,16500,
6619,2016,Ford,Edge,SEL,FWD,24678,21000,
6620,2010,Ford,Edge,Limited,FWD,103889,9995,
6621,2018,Ford,Edge,SEL,FWD,46184,20500,
6622,2009,Ford,Edge,SE,FWD,159089,4699,
6623,2016,Ford,Edge,SEL,FWD,36890,19845,
6624,2012,Ford,Edge,Limited,AWD,49105,15977,
6625,2015,Ford,Edge,SEL,FWD,89125,14800,
6626,2016,Ford,Edge,SEL,AWD,50018,19995,
6627,2016,Ford,Edge,SEL,FWD,23540,21700,
6628,2018,Ford,Edge,Titanium,AWD,36255,22972,
6629,2016,Ford,Edge,SEL,AWD,58199,18091,
6630,2013,Ford,Edge,SEL,FWD,132312,9795,
6631,2018,Ford,Edge,Titanium,FWD,31941,22354,
6632,2009,Ford,Edge,SEL,AWD,121137,7777,
6633,2018,Ford,Edge,SEL,FWD,29231,21510,
6634,2017,Ford,Edge,SEL,AWD,34751,21480,
6635,2010,Ford,Edge,Limited,FWD,117904,9577,
6636,2014,Ford,Edge,SEL,FWD,147223,10000,
6637,2017,Ford,Edge,Titanium,FWD,36822,20494,
6638,2015,Ford,Edge,SEL,AWD,74095,16588,
6639,2016,Ford,Edge,Titanium,FWD,39996,21691,
6640,2014,Ford,Edge,SEL,AWD,81626,14788,
6641,2016,Ford,Edge,SEL,AWD,20504,21691,
6642,2013,Ford,Edge,Limited,AWD,110816,11499,
6643,2013,Ford,Edge,SEL,AWD,80743,14000,
6644,2018,Ford,Edge,Titanium,AWD,36943,22000,
6645,2018,Ford,Edge,Titanium,FWD,33491,21500,
6646,2016,Ford,Edge,SEL,FWD,29878,20708,
6647,2017,Ford,Edge,Titanium,FWD,10635,23500,
6648,2011,Ford,Edge,Limited,AWD,93731,11500,
6649,2018,Ford,Edge,Titanium,FWD,40869,22000,
6650,2013,Ford,Edge,Sport,AWD,80554,16249,
6651,2013,Ford,Edge,SEL,FWD,125296,9999,
6652,2015,Ford,Edge,SEL,AWD,101479,14450,
6653,2014,Ford,Edge,Limited,FWD,107888,12481,
6654,2017,Ford,Edge,Titanium,AWD,41960,21117,
6655,2016,Ford,Edge,SEL,AWD,33883,21989,
6656,2017,Ford,Edge,Titanium,AWD,56135,19983,
6657,2017,Ford,Edge,Titanium,AWD,39142,21972,
6658,2018,Ford,Edge,Titanium,FWD,25671,22999,
6659,2015,Ford,Edge,SEL,AWD,32147,19495,
6660,2018,Ford,Edge,Titanium,FWD,27827,21999,
6661,2012,Ford,Edge,Limited,FWD,118335,10649,
6662,2013,Ford,Edge,Sport,FWD,73313,15091,
