2019,Ford,Explorer,Limited,FWD,14970,35666
2019,Ford,Explorer,Limited,FWD,12722,34985
2014,Ford,Explorer,XLT,FWD,97004,16654
2016,Ford,Explorer,Sport,4WD,36652,30995
2017,Ford,Explorer,Sport,4WD,30403,32413
2012,Ford,Explorer,Limited,FWD,106468,14495
2014,Ford,Explorer,XLT,FWD,95884,15995
2017,Ford,Explorer,Sport,4WD,46350,30979
2017,Ford,Explorer,Sport,4WD,33503,31995
2014,Ford,Explorer,XLT,4WD,88109,17985
2013,Ford,Explorer,XLT,FWD,97152,15997
2010,Ford,Explorer,Limited,4WD,126408,11688
2011,Ford,Explorer,XLT,FWD,101123,14000
2015,Ford,Explorer,XLT,FWD,79016,19000
2014,Ford,Explorer,XLT,FWD,132665,13872
2014,Ford,Explorer,XLT,4WD,32332,22675
2015,Ford,Explorer,XLT,FWD,31331,22989
2011,Ford,Explorer,Base,4WD,67647,16307
2016,Ford,Explorer,Base,4WD,42422,21985
2016,Ford,Explorer,Sport,4WD,19353,32500
2013,Ford,Explorer,XLT,FWD,76956,16994
2013,Ford,Explorer,XLT,4WD,92602,15999
2012,Ford,Explorer,Limited,4WD,65029,18995
2015,Ford,Explorer,XLT,FWD,134509,14769
2011,Ford,Explorer,Limited,4WD,88837,16999
2015,Ford,Explorer,XLT,FWD,54915,20443
2013,Ford,Explorer,XLT,4WD,88306,17000
2012,Ford,Explorer,XLT,4WD,118549,13998
2013,Ford,Explorer,XLT,FWD,121195,13500
2015,Ford,Explorer,XLT,FWD,81605,18991
2016,Ford,Explorer,Sport,4WD,41928,29425
2017,Ford,Explorer,Base,4WD,53285,22599
2015,Ford,Explorer,XLT,FWD,46000,21250
2015,Ford,Explorer,XLT,4WD,41028,22950
2014,Ford,Explorer,XLT,FWD,76715,18000
2015,Ford,Explorer,Base,4WD,98607,16900
2012,Ford,Explorer,XLT,4WD,96841,14998
2012,Ford,Explorer,XLT,FWD,104197,14295
2011,Ford,Explorer,XLT,4WD,78632,15998
2012,Ford,Explorer,XLT,FWD,64643,16881
2012,Ford,Explorer,XLT,4WD,109027,14245
2014,Ford,Explorer,XLT,4WD,21537,22293
2015,Ford,Explorer,XLT,FWD,56374,20495
2013,Ford,Explorer,XLT,4WD,107590,14794
2013,Ford,Explorer,XLT,FWD,93113,15995
2016,Ford,Explorer,Base,4WD,76537,18790
2016,Ford,Explorer,Platinum,4WD,74000,27405
2013,Ford,Explorer,Limited,FWD,60959,19000
