2018,Ford,Edge,Titanium,FWD,31168,26997
2016,Ford,Edge,Sport,AWD,34780,28958
2018,Ford,Edge,Titanium,AWD,40969,25932
2016,Ford,Edge,SEL,AWD,38554,24995
2016,Ford,Edge,Sport,AWD,51192,26944
2018,Ford,Edge,Titanium,AWD,27124,28485
2016,Ford,Edge,Sport,AWD,30116,28985
2017,Ford,Edge,Sport,AWD,35962,29987
2015,Ford,Edge,SEL,AWD,35891,24595
2018,Ford,Edge,SE,FWD,10,29995
2015,Ford,Edge,SEL,AWD,39452,23996
2018,Ford,Edge,Titanium,AWD,33279,27995
2016,Ford,Edge,SEL,AWD,28865,24995
2016,Ford,Edge,Titanium,FWD,31259,25988
2013,Ford,Edge,Sport,AWD,81962,19733
2016,Ford,Edge,Sport,AWD,44971,27900
2017,Ford,Edge,SEL,FWD,49282,25605
2017,Ford,Edge,Titanium,FWD,35165,25793
2016,Ford,Edge,SEL,AWD,38187,24990
2016,Ford,Edge,Titanium,FWD,14500,27460
2015,Ford,Edge,Titanium,AWD,89096,20477
2016,Ford,Edge,Titanium,FWD,63888,22589
2018,Ford,Edge,Titanium,AWD,38770,26500
2017,Ford,Edge,SEL,AWD,18052,27998
2016,Ford,Edge,Titanium,FWD,33596,25998
2018,Ford,Edge,Titanium,AWD,38485,27000
2010,Ford,Edge,SEL,AWD,136489,13277
2016,Ford,Edge,Titanium,FWD,33971,25995
2016,Ford,Edge,Sport,AWD,23850,28988
2014,Ford,Edge,Sport,AWD,45827,23578
2016,Ford,Edge,SEL,AWD,26570,26212
2015,Ford,Edge,Sport,AWD,36494,26490
2008,Ford,Edge,SEL,AWD,166651,7900
2015,Ford,Edge,SEL,AWD,43241,22328
2016,Ford,Edge,Sport,AWD,27266,28977
2016,Ford,Edge,SEL,AWD,30472,24965
2016,Ford,Edge,Sport,AWD,34704,27500
2016,Ford,Edge,Titanium,AWD,69209,22998
2015,Ford,Edge,Titanium,FWD,63736,21980
2016,Ford,Edge,Sport,AWD,55196,25200
2016,Ford,Edge,SEL,AWD,29572,24997
2018,Ford,Edge,Titanium,AWD,36507,26500
2016,Ford,Edge,Sport,AWD,46876,27000
2015,Ford,Edge,SEL,AWD,30819,23495
2016,Ford,Edge,Titanium,AWD,25927,28562
2018,Ford,Edge,SEL,AWD,39631,25995
2013,Ford,Edge,SEL,FWD,95016,16432
2018,Ford,Edge,Titanium,AWD,44621,25650
2016,Ford,Edge,SEL,AWD,28042,25985
2016,Ford,Edge,SEL,AWD,43306,24446
2018,Ford,Edge,SEL,AWD,23043,27250
2016,Ford,Edge,Titanium,AWD,63750,23898
2018,Ford,Edge,Titanium,FWD,41000,25995
2008,Ford,Edge,Limited,FWD,147389,9998
2018,Ford,Edge,SEL,FWD,7806,27950
2016,Ford,Edge,SEL,AWD,29890,24995
2009,Ford,Edge,SEL,AWD,160348,9488
2018,Ford,Edge,Titanium,AWD,54977,24891
2017,Ford,Edge,SEL,AWD,20980,27998
2016,Ford,Edge,Sport,AWD,45125,27275
2018,Ford,Edge,SEL,FWD,14063,26995
2018,Ford,Edge,Titanium,AWD,30158,27000
2015,Ford,Edge,SEL,AWD,61150,20894
2015,Ford,Edge,Sport,AWD,37929,24990
2013,Ford,Edge,SEL,FWD,56964,19977
2018,Ford,Edge,SEL,FWD,26298,25995
2014,Ford,Edge,SEL,FWD,83537,17897
2015,Ford,Edge,SEL,AWD,68312,20000
2017,Ford,Edge,SEL,FWD,43293,23500
2016,Ford,Edge,SEL,FWD,22459,24998
2018,Ford,Edge,SEL,AWD,41260,25800
2013,Ford,Edge,Limited,AWD,128366,13990
2016,Ford,Edge,Titanium,AWD,26157,27990
2017,Ford,Edge,Titanium,AWD,25232,27990
2018,Ford,Edge,Titanium,FWD,30515,25888
2016,Ford,Edge,SE,FWD,99078,18900
2018,Ford,Edge,SEL,AWD,28724,27595
2009,Ford,Edge,SEL,AWD,134575,9995
2018,Ford,Edge,Titanium,FWD,37326,24499
2017,Ford,Edge,Titanium,FWD,33577,24500
2015,Ford,Edge,Sport,AWD,64032,23866
2017,Ford,Edge,SEL,FWD,45419,23995
2013,Ford,Edge,Limited,AWD,86644,16925
2015,Ford,Edge,SEL,AWD,29288,23990
2015,Ford,Edge,SEL,AWD,67068,20564
2015,Ford,Edge,SEL,AWD,34379,23673
2016,Ford,Edge,Sport,AWD,29145,27988
2018,Ford,Edge,Titanium,AWD,4712,31100
2015,Ford,Edge,Sport,AWD,44645,24899
2016,Ford,Edge,SEL,AWD,52994,22995
2015,Ford,Edge,SEL,AWD,73074,19361
2016,Ford,Edge,SEL,AWD,39422,23985
2016,Ford,Edge,SEL,FWD,22807,24295
2017,Ford,Edge,Titanium,FWD,54703,21999
2015,Ford,Edge,Sport,AWD,55351,23995
2016,Ford,Edge,Titanium,AWD,90870,21000
2016,Ford,Edge,SEL,FWD,55866,21379
2015,Ford,Edge,SEL,AWD,68264,19850
2016,Ford,Edge,Titanium,AWD,34814,26470
2015,Ford,Edge,Sport,AWD,32130,25999
2015,Ford,Edge,Titanium,AWD,29719,25221
2011,Ford,Edge,Sport,AWD,163906,11495
2015,Ford,Edge,Sport,AWD,25492,26900
2018,Ford,Edge,Titanium,AWD,17714,28118
2015,Ford,Edge,Sport,AWD,42305,25000
2016,Ford,Edge,Titanium,AWD,38033,25995
2017,Ford,Edge,Titanium,FWD,36950,23950
2015,Ford,Edge,SEL,FWD,24063,23992
2018,Ford,Edge,Titanium,FWD,36309,24888
2015,Ford,Edge,Sport,AWD,38011,24999
2016,Ford,Edge,SEL,AWD,31833,24430
2016,Ford,Edge,SEL,FWD,69973,19991
2016,Ford,Edge,Titanium,AWD,40264,26790
2016,Ford,Edge,SEL,FWD,22929,24588
2016,Ford,Edge,SEL,AWD,30304,24995
2017,Ford,Edge,Titanium,FWD,40218,23999
2015,Ford,Edge,Sport,AWD,64761,22599
2015,Ford,Edge,Sport,FWD,39639,25000
2014,Ford,Edge,SEL,AWD,85064,16990
2016,Ford,Edge,Titanium,AWD,39500,24800
2008,Ford,Edge,Limited,FWD,165112,7999
2018,Ford,Edge,Titanium,AWD,42295,25500
2010,Ford,Edge,SEL,FWD,139476,10000
2009,Ford,Edge,Limited,AWD,185844,7998
2015,Ford,Edge,Titanium,AWD,36970,24997
2018,Ford,Edge,Titanium,AWD,18818,27979
2015,Ford,Edge,Sport,AWD,59883,22831
2014,Ford,Edge,Sport,AWD,50076,22895
2017,Ford,Edge,Titanium,AWD,46682,24955
2014,Ford,Edge,Sport,AWD,45446,22525
2011,Ford,Edge,SE,FWD,165096,8450
2012,Ford,Edge,SE,FWD,125767,11995
2007,Ford,Edge,SE,FWD,138826,6999
2017,Ford,Edge,SEL,FWD,30493,23999
2013,Ford,Edge,SE,FWD,160658,9656
2016,Ford,Edge,SEL,AWD,60325,21995
2015,Ford,Edge,SEL,FWD,38277,21936
2015,Ford,Edge,SEL,FWD,56016,19737
2017,Ford,Edge,SEL,FWD,14572,25995
2013,Ford,Edge,Limited,AWD,60627,18999
2016,Ford,Edge,Titanium,AWD,67318,22949
2016,Ford,Edge,Titanium,AWD,44153,25133
2015,Ford,Edge,Sport,AWD,51551,23892
2018,Ford,Edge,Titanium,FWD,46306,23989
2015,Ford,Edge,Sport,FWD,27715,24888
2018,Ford,Edge,Titanium,FWD,32861,24752
2014,Ford,Edge,Limited,AWD,86623,17500
2011,Ford,Edge,SEL,FWD,104381,13888
2016,Ford,Edge,SEL,AWD,32427,24100
2018,Ford,Edge,SEL,FWD,33499,24804
2018,Ford,Edge,Titanium,AWD,32493,26595
2018,Ford,Edge,Titanium,AWD,37295,25991
2011,Ford,Edge,Limited,FWD,90482,13980
2011,Ford,Edge,SEL,FWD,74373,15999
2017,Ford,Edge,Titanium,AWD,41836,25271
2017,Ford,Edge,SEL,AWD,11857,27698
2016,Ford,Edge,Titanium,FWD,17981,25889
2015,Ford,Edge,SE,AWD,79538,16994
2016,Ford,Edge,SEL,AWD,15921,25975
2016,Ford,Edge,Titanium,AWD,42681,25500
2018,Ford,Edge,Titanium,AWD,23497,27515
2018,Ford,Edge,Titanium,AWD,17512,27995
2018,Ford,Edge,Titanium,AWD,12796,29022
2018,Ford,Edge,Titanium,AWD,36290,25995
2016,Ford,Edge,SE,AWD,53727,20994
2018,Ford,Edge,Titanium,AWD,44202,24950
2016,Ford,Edge,SEL,AWD,24669,25950
2018,Ford,Edge,Titanium,AWD,33798,26800
2015,Ford,Edge,SEL,FWD,34827,20985
2016,Ford,Edge,SEL,FWD,32164,22992
2007,Ford,Edge,SEL,FWD,132363,7878
